type,date,author,latitude,longitude, location,major_event,sentiment,message
mbdata,20140123184600,phantomagate,,,,chatter,neutral,RT @trollingsnark THere we go! Bring out the instruments of governmental oppression.
mbdata,20140123184600,henri,,,,fire,neutral,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost
mbdata,20140123184600,joyce101,,,,fire,neutral,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost
mbdata,20140123184600,stolkfair,,,,fire,negative,RT @HomelandIlluminations Staff reporter en route to fire at Madeg. Reports of fire trucks on site. #HI
mbdata,20140123184600,jgrobannne,,,,fire,negative,RT @HomelandIlluminations Staff reporter en route to fire at Madeg. Reports of fire trucks on site. #HI
mbdata,20140123184600,courage4life,,,,fire,negative,RT @HomelandIlluminations Staff reporter en route to fire at Madeg. Reports of fire trucks on site. #HI
mbdata,20140123184600,HomelandIlluminations,,,,fire,negative,No word yet on residents in Dancing Dolphin. #HI
mbdata,20140123184600,GreyCatCollectibles,,,,fire,negative,OMG sirens are spooking the cat. Poor Timmy!
mbdata,20140123184600,POK,,,,pok_rally,neutral,Connect with the POK community: POK.kronos/join
mbdata,20140123184600,ReggieWassali,,,,pok_rally,neutral,thanks Dr Newman! #POKRally
mbdata,20140123184601,cheapgoods998,,,,spam,neutral,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit
mbdata,20140123184601,KronosQuoth,,,,pok_rally,neutral,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally"
mbdata,20140123184601,dealsRUs101,,,,chatter,neutral,I just found out who viewed my profile! find whos watching yours chirpwatch.kronos/watchme #abila
mbdata,20140123184601,KronosQuoth,,,,pok_rally,neutral,Happiness is not something readymade.  It comes from your own actions.  #KronosStar #POKRally
mbdata,20140123184610,teresaJ,,,,fire,positive,RT @AbilaFireDept Abila Fire Department has dispatched two fire trucks to the Dancing?Dolphin apartments at?Achilleos & Madeg #AFD?
mbdata,20140123184611,AbilaPost,,,,fire,positive,2 police units arrived and are managing crowd #AbilaPost
mbdata,20140123184611,HomelandIlluminations,,,,fire,positive,Police arrived at Dancing Dolphin fire. #HI
mbdata,20140123184611,OnlytheTruth,,,,fire,positive,Cop time! Come on!!! #startseomething
mbdata,20140123184611,POK,,,,chatter,neutral,Sylvia Marek welcomes Viktor-E back on stage to sing their hit 'Stand Up Speak Up'
mbdata,20140123184621,KronosStar,,,,fire,positive,Police have arrived at the fire and are helping manage the scene. #KronosStar
mbdata,20140123184621,HomelandIlluminations,,,,fire,negative,Fire officials report they do not yet know if apartment is currently occupied. #HI
mbdata,20140123184621,trollingsnark,,,,fire,negative,How long until bullets begin flying? #waitforit
mbdata,20140123184621,footfingers,36.054,24.902,,pok_rally,neutral,"real change is only possibly if Kronos is ruled by the poeple, not the corrupt #POK"
mbdata,20140123184622,blueSunshine,,,,fire,neutral,RT @KronosStar Abila Police Department has sent two units to the fire at the Dancing Dolphin apartments. #KronosStar
mbdata,20140123184622,henri,,,,fire,neutral,RT @KronosStar Abila Police Department has sent two units to the fire at the Dancing Dolphin apartments. #KronosStar
mbdata,20140123184622,klingon4real,,,,fire,negative,RT @OnlytheTruth FIRE FIRE FIRE!! YESSSSS! #burnabilaburn
mbdata,20140123184622,KronosQuoth,,,,pok_rally,neutral,Success is walking from failure to failure with no loss of enthusiasm.  #POKRally #HI
mbdata,20140123184622,KronosQuoth,,,,pok_rally,positive,Eighty percent of success is showing up.  #KronosStar #POKRally
mbdata,20140123184645,dtennent,,,,pok_rally,neutral,RT @FriendsOfKronos dr newman what a joke #POK #terror
mbdata,20140123184645,KronosQuoth,,,,pok_rally,neutral,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI
mbdata,20140123184652,HomelandIlluminations,,,,fire,negative,Just received word from witnesses that building is occupied. #HI
mbdata,20140123184652,trollingsnark,,,,spam,neutral,Yes searched for their own protection. What or who are they really looking for?
mbdata,20140123184700,vetsRock,,,,fire,negative,RT @HomelandIlluminations Building fire at Achilleos and Madeg. Responders dispatched. #HI
mbdata,20140123184700,wireHead1122,,,,fire,negative,RT @HomelandIlluminations Building fire at Achilleos and Madeg. Responders dispatched. #HI
mbdata,20140123184700,henri,,,,fire,negative,RT @InternationalNews Continuing fire at the Dancing Dolphin apartment #Abila #IntNews
mbdata,20140123184700,slamrjamr,,,,fire,positive,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost
mbdata,20140123184700,wireHead1122,,,,fire,positive,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost
mbdata,20140123184700,dtennent,,,,fire,positive,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost
mbdata,20140123184700,joyce101,,,,fire,positive,RT @dangermice Fire trucks are arriving at the dancing dolphin #abilaFire
mbdata,20140123184700,luvMyPants,,,,pok_rally,neutral,RT @POK Connect with the POK community: POK.kronos/join
mbdata,20140123184700,AbilaPost,,,,fire,negative,residents have begun to trickle out of the Dancing dolphin #AbilaPost
mbdata,20140123184700,HomelandIlluminations,,,,fire,negative,Police report the building is being searched for occupants. #HI
mbdata,20140123184700,AbilaFireDept,,,,fire,negative,Abila Fire Department on the scene of Dancing Dolphin fire at Achilleos & Madeg assessing the extent of the fire #AFD
mbdata,20140123184700,martaflores,,,,fire,negative,My apartment is filling up with smoke - help i'm in apartment 301!!!! #HELPME
mbdata,20140123184700,kingWilly,,,,fire,positive,Say a prayer for our neighbors #dansingdolfinfire
mbdata,20140123184700,AbilaAllFaith,,,,fire,positive,Prayers for our brothers and sisters at the Dancind Dolphins appartments
mbdata,20140123184700,trollingsnark,,,,chatter,neutral,Srsly!? Did the government make a helpless victim bot? They expect us to buy this? #noway
mbdata,20140123184700,OnlytheTruth,,,,fire,negative,"Whoever did this, thank you!!! #firestarter"
ccdata,20140123184700,,,,N. Achilleos St / N. Madeg St,fire,positive,FIRE/MEDICS NEEDED-AMUBLANCE DISPATCHED TO FIRE
mbdata,20140123184703,KronosStar,,,,fire,positive,Abila Fire Department has dispatched an ambulance to assist at the Dancing Dolphin fire. #KronosStar
mbdata,20140123184703,HomelandIlluminations,,,,fire,positive,Several residents are exiting building. #HI
mbdata,20140123184703,Viktor-E,,,,chatter,neutral,Bert Hanns tells rally how he draws inspiration from the historical persons
mbdata,20140123184706,KronosQuoth,,,,pok_rally,positive,Eighty percent of success is showing up.  #KronosStar #POKRally
mbdata,20140123184706,KronosQuoth,,,,pok_rally,neutral,Happiness is not something readymade.  It comes from your own actions.  #KronosStar #POKRally
mbdata,20140123184706,KronosQuoth,,,,pok_rally,neutral,The distance between insanity and genius is measured only by success.  #POKRally #HI
mbdata,20140123184707,trollingsnark,,,,chatter,neutral,Find anything yet? Political enemies? Bribe money?
mbdata,20140123184709,AbilaPost,,,,fire,negative,unclear how many people are still inside the building #AbilaPost
mbdata,20140123184709,NewsOnlineToday,,,,fire,positive,Residents being saved from Dancing Dolphin Fire in Abila. #NewsOnline
mbdata,20140123184709,AbilaFireDept,,,,fire,positive,Abila Fire Department has dispatched an additional fire truck to Dancing Dolphin apartment fire #AFD
mbdata,20140123184709,GreyCatCollectibles,,,,fire,neutral,So sad -- all my stuff is in there.  #putitout
mbdata,20140123184709,rockStar113,,,,fire,neutral,most excietemtn ive seen on this street in a long time. #fire
mbdata,20140123184709,OnlytheTruth,,,,fire,neutral,Nooo don't #putitout
ccdata,20140123184709,,,,N. Achilleos St / N. Madeg St,fire,positive,FIRE/MEDICS NEEDED-FIRE TRUCK #23 DISPATCHED TO FIRE
mbdata,20140123184710,CentralBulletin,,,,fire,negative,unclear how many people still inside of building #Abila #CentralBulletin
mbdata,20140123184711,KronosStar,,,,fire,positive,Additional fire units have been called in to assist at the Dancing Dolphin fire. #KronosStar
mbdata,20140123184711,HerraTomas,,,,fire,negative,Some of these comments are disgusting. #peoplearehorrible
mbdata,20140123184711,cleaningFish,,,,chatter,neutral,where's the rave in East Abila tomorrow night? #Abila #rave
ccdata,20140123184711,,,,N. Arbete St / N. Utmana St,hit_and_run,neutral,TRAFFIC STOP
mbdata,20140123184719,InternationalNews,,,,fire,negative,Fire growing at the Dancing Dolphin fire. #abila #IntNews
mbdata,20140123184719,AbilaPost,,,,fire,positive,a third?fire truck has been dispatched to the fire #AbilaPost
mbdata,20140123184719,windAvatar,,,,fire,neutral,Anyone hurt?  #dancingdolphinfire
mbdata,20140123184721,henri,,,,fire,neutral,RT @KronosStar Police have arrived at the fire and are helping manage the scene. #KronosStar
mbdata,20140123184722,henri,,,,fire,positive,RT @KronosStar Abila Police Department has sent two units to the fire at the Dancing Dolphin apartments. #KronosStar
mbdata,20140123184722,dragonRider1,,,,fire,positive,RT @KronosStar Abila Police Department has sent two units to the fire at the Dancing Dolphin apartments. #KronosStar
mbdata,20140123184722,vonneka,,,,fire,positive,RT @KronosStar Abila Police Department has sent two units to the fire at the Dancing Dolphin apartments. #KronosStar
mbdata,20140123184729,KronosQuoth,,,,pok_rally,neutral,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI
mbdata,20140123184729,KronosQuoth,,,,pok_rally,neutral,"There is no chance, no destiny, no fate, that can hinder or control the firm resolve of a determined soul.  #POKRally #HI"
mbdata,20140123184731,vetsRock,,,,fire,negative,RT @HomelandIlluminations Homeland Illumation on site.  Flames visible from second floor of six floor apartment building. #HI
mbdata,20140123184731,lindyT,,,,fire,negative,RT @HomelandIlluminations Homeland Illumation on site.  Flames visible from second floor of six floor apartment building. #HI
mbdata,20140123184731,AbilaFireDept,,,,fire,negative,Abila Fire Department indicates Dancing Dolphin apartment is a six story structure with the bottom three stories currently occupied #AFD?
mbdata,20140123184731,redisrad,,,,fire,negative,its all over the interwebs #dancingdolfinfire - that 's really close
mbdata,20140123184731,Viktor-E,,,,chatter,neutral,Ellen and Erik interviewed by AthenaMusicOnline: Viktor-E.kronos/theband/lomax-gastov-athena
mbdata,20140123184731,truccotrucco,36.052,24.852,,chatter,neutral,who else has had enough of the speeches? feel like im in school! gelatogalore time
mbdata,20140123184738,prettyRain,,,,fire,negative,This guy wants to make a break for it hes going to get us killed!
mbdata,20140123184751,KronosQuoth,,,,pok_rally,neutral,"Successful people do what unsuccessful people are not willing to doDon't wish it were easier, wish you were better.  #POKRally #HI"
ccdata,20140123184756,,,,N. Els St / N. Polvo St,hit_and_run,negative,MISDEMEANOR ASSAULT-IN PROGRESS
mbdata,20140123184759,HomelandIlluminations,,,,fire,neutral,More police have arrived. Still no word on any residents trapped in the building. #HI
mbdata,20140123184759,jenny90210,,,,fire,neutral,Pulled 14 hour shift last night - have to go in again at midnight. So what happens? fire trucks screaming down the street. #norest
mbdata,20140123184759,trollingsnark,,,,fire,negative,@HI Of course there's nothing on the residents. THere has to be residents in the first place
mbdata,20140123184800,luvMyPants,,,,fire,negative,RT @HomelandIlluminations Building fire at Achilleos and Madeg. Responders dispatched. #HI
mbdata,20140123184800,brandonL,,,,fire,negative,RT @HomelandIlluminations Building fire at Achilleos and Madeg. Responders dispatched. #HI
mbdata,20140123184800,zengardener,,,,fire,negative,RT @InternationalNews Continuing fire at the Dancing Dolphin apartment #Abila #IntNews
mbdata,20140123184800,dtennent,,,,fire,positive,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost
mbdata,20140123184800,blueSunshine,,,,fire,positive,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost
mbdata,20140123184800,farmboy,,,,pok_rally,neutral,"RT @truthforcadau very inspiring speech from Dr Newman ""you can make a differnece, together you can make change"" #POKRallyinthepark"
mbdata,20140123184800,siliconKing,,,,pok_rally,neutral,RT @FriendsOfKronos thanks for ending your terrorist propaganda doc #POK #terror
mbdata,20140123184800,siliconKing,,,,fire,negative,RT @HomelandIlluminations No word yet on residents in Dancing Dolphin. #HI
mbdata,20140123184800,henri,,,,fire,neutral,RT @HomelandIlluminations Police report the building is being searched for occupants. #HI
mbdata,20140123184800,slamrjamr,,,,fire,neutral,RT @HomelandIlluminations Police report the building is being searched for occupants. #HI
mbdata,20140123184800,siliconKing,,,,fire,neutral,RT @HomelandIlluminations Police report the building is being searched for occupants. #HI
mbdata,20140123184800,blueSunshine,,,,fire,neutral,RT @HomelandIlluminations Police report the building is being searched for occupants. #HI
mbdata,20140123184800,HomelandIlluminations,,,,fire,positive,Residents  trickling out of Dancing Dolphin. #HI
mbdata,20140123184802,redisrad,,,,fire,negative,they're going into the building even tho it's #enfuego
mbdata,20140123184802,mamin,,,,fire,positive,Is anyone taking donations for #AbilaFire?
mbdata,20140123184802,truccotrucco,36.055,24.855,,chatter,neutral,heading to gelatogalore! whos with me?
ccdata,20140123184802,,,,N. Achilleos St / N. Madeg St,fire,neutral,POLICE UNIT DISPATCHED-CROWD CONTROL
mbdata,20140123184809,brain448,,,,fire,negative,RT @AbilaPost unclear how many people are still inside the building #AbilaPost
mbdata,20140123184809,brandonL,,,,fire,negative,RT @AbilaPost unclear how many people are still inside the building #AbilaPost
mbdata,20140123184811,pinky,,,,chatter,neutral,RT @cleaningFish where's the rave in East Abila tomorrow night? #Abila #rave
mbdata,20140123184812,KronosQuoth,,,,pok_rally,neutral,Dream big and dare to fail.  #KronosStar #POKRally
mbdata,20140123184822,joyce101,,,,fire,positive,RT @KronosStar Abila Police Department has sent two units to the fire at the Dancing Dolphin apartments. #KronosStar
mbdata,20140123184831,courage4life,,,,fire,negative,RT @HomelandIlluminations Homeland Illumation on site.  Flames visible from second floor of six floor apartment building. #HI
mbdata,20140123184834,KronosQuoth,,,,pok_rally,neutral,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally"
